id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
185587,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,2,"""New York Times Abstracts,1990-09-23,PERU REBELS KILL EX-MINISTER AND SON IN AMBUSH IN LIMA"";""The Independent - London,1990-09-24,LABOUR MINISTER ASSASSINATED BY GUERRILLAS.""",New York Times Abstracts;The Independent - London,1990-09-23;1990-09-24,PERU REBELS KILL EX-MINISTER AND SON IN AMBUSH IN LIMA;LABOUR MINISTER ASSASSINATED BY GUERRILLAS.,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-09-22,1990-09-22,1,0,2,0,3,3,3
181874,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 27 March 1990 ""BOMBS ROCK PERU, NINE KILLED BEFORE PRESIDENTIAL ELECTIONS.",,,,police spokesman,2,Satipo town,Junín department,Satipo Province,-11.25222,-74.63861,POINT (-74.638610 -11.252220),113251,Peru,135,PER,Americas,1,1,1990-03-26,1990-03-26,0,6,0,0,6,6,6
181912,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 30 Sep 1990 ""PERUVIAN FORCES IN MAJOR JUNGLE ANTI-GUERRILLA SWEEP.",,,,military spokesman,5,Uchiza district,San Martín department,Tocache Province,-8.35834,-76.39767,POINT (-76.397670 -8.358340),117568,Peru,135,PER,Americas,1,1,1990-09-27,1990-09-27,0,11,0,0,11,11,11
181907,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Toronto Star 28 Sep 1990 ""Peruvian military says it killed 48 Sining Path guerrillas",,,,military spokesman,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,1,1,1990-09-24,1990-09-24,0,8,0,0,8,8,8
181908,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 28 Sep 1990 ""PERUVIAN ARMY KILLS 48 MAOIST GUERRILLAS.",,,,military spokesman,3,Leoncio Prado Province,Huánuco department,Leoncio Prado Province,-9.16667,-76.0,POINT (-76.000000 -9.166670),116129,Peru,135,PER,Americas,1,1,1990-09-24,1990-09-24,0,24,0,0,24,24,24
185589,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Reuters News,1990-10-07,MAOIST GUERRILLAS KILL 38 PEOPLE, INCLUDING 30 INDIANS AND NUN.""",Reuters News,1990-10-07,"MAOIST GUERRILLAS KILL 38 PEOPLE, INCLUDING 30 INDIANS AND NUN.",Interior Ministry spokesman,3,Chanchamayo Province,Junín department,Chanchamayo Province,-11.05,-75.31667,POINT (-75.316670 -11.050000),113250,Peru,135,PER,Americas,1,3,1990-09-24,1990-09-30,0,0,0,0,0,0,30
181590,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Television Peruana (Lima) 25 Sep 1990 ""army patrol kills 15 rebels",,,,,3,Tocache Province,San Martín department,Tocache Province,-8.2493,-76.63451,POINT (-76.634510 -8.249300),117567,Peru,135,PER,Americas,1,1,1990-09-25,1990-09-25,5,0,0,0,5,5,5
181880,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Television Peruana (Lima) 25 Sep 1990 ""army patrol kills 15 rebels",,,,,1,Tocache town,San Martín department,Tocache Province,-8.1877,-76.52046,POINT (-76.520460 -8.187700),117567,Peru,135,PER,Americas,1,1,1990-09-25,1990-09-25,0,15,0,0,15,15,15
181909,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Toronto Star 28 Sep 1990 ""Peruvian military says it killed 48 Sining Path guerrillas",,,,military spokesman,1,Merced de Lacro village,Huánuco department,Leoncio Prado Province,-9.18333,-76.03333,POINT (-76.033330 -9.183330),116128,Peru,135,PER,Americas,1,1,1990-09-25,1990-09-25,0,10,0,0,10,10,10
181910,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Toronto Star 28 Sep 1990 ""Peruvian military says it killed 48 Sining Path guerrillas",,,,military spokesman,3,Huánuco Province,Huánuco department,Huánuco Province,-9.66667,-76.08333,POINT (-76.083330 -9.666670),115408,Peru,135,PER,Americas,1,1,1990-09-25,1990-09-25,0,6,0,0,6,6,6
181875,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 27 March 1990 ""BOMBS ROCK PERU, NINE KILLED BEFORE PRESIDENTIAL ELECTIONS.",,,,police spokesman,1,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,2,1990-03-26,1990-03-27,0,0,3,0,3,3,3
181911,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 30 Sep 1990 ""PERUVIAN FORCES IN MAJOR JUNGLE ANTI-GUERRILLA SWEEP.",,,,military spokesman,1,Nuevo Progreso town,San Martín department,Tocache Province,-8.4489,-76.324651,POINT (-76.324651 -8.448900),117568,Peru,135,PER,Americas,1,1,1990-09-27,1990-09-27,3,43,0,0,46,46,46
181913,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Globe and Mail 2 Oct 1990 ""WORLD IN BRIEF 17 killed in Peru",,,,military spokesman,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,1,1990-09-28,1990-09-28,2,15,0,0,17,17,17
181914,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,KAY (?) 30 Sep 1990 (binder),,,,police spokesman,3,Puno Province,Puno department,Puno Province,-16.0,-70.0,POINT (-70.000000 -16.000000),106781,Peru,135,PER,Americas,1,1,1990-09-28,1990-09-28,4,6,0,0,10,10,10
185588,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Reuters News,1990-10-07,MAOIST GUERRILLAS KILL 38 PEOPLE, INCLUDING 30 INDIANS AND NUN.""",Reuters News,1990-10-07,"MAOIST GUERRILLAS KILL 38 PEOPLE, INCLUDING 30 INDIANS AND NUN.",a nun from Congregation of Good Shepherd,3,Chanchamayo Province,Junín department,Chanchamayo Province,-11.05,-75.31667,POINT (-75.316670 -11.050000),113250,Peru,135,PER,Americas,1,1,1990-09-29,1990-09-29,0,0,8,0,8,8,8
176009,1990,0,1990,1990,2,13440,MRTA - Sendero Luminoso,14392,MRTA - Sendero Luminoso,751,,MRTA,750,,Sendero Luminoso,1,"""Reuters,1990-10-26,FOUR KILLED IN PERU, POLICE SUSPECT COMMUNIST RIVALRIES""",Reuters,1990-10-26,"FOUR KILLED IN PERU, POLICE SUSPECT COMMUNIST RIVALRIES",Police spokesman,1,Huancayo town,Junín department,Huancayo Province,-12.06513,-75.20486,POINT (-75.204860 -12.065130),111810,Peru,135,PER,Americas,2,4,1990-10-01,1990-10-26,0,0,0,2,2,2,2
185977,1992,0,1992,1992,3,649,Government of Peru - Civilians,1116,Government of Peru - Civilians,21,135.0,Government of Peru,1,,Civilians,-1,USSD 1994 report,,,,Coordinadora,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,1,1,1992-12-31,1992-12-31,0,0,0,0,0,0,104
181915,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Television Peruana (Lima) 9 Oct 1990 ""army patrol kills 30 ""subversives"" and releases Shining Path conscripts.",,,,,4,San Martín department,San Martín department,,-7.0,-76.833333,POINT (-76.833333 -7.000000),119727,Peru,135,PER,Americas,1,1,1990-10-09,1990-10-09,0,30,0,0,30,30,30
181283,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 16 Oct 1990 ""PERUVIAN REBELS BURN BUSES AS ANTI-GOVERNMENT VIOLENCE GROWS.",,,,police spokesman,1,Sanagorán town,La Libertad department,Sanchez Carrion Province,-7.78897,-78.14383,POINT (-78.143830 -7.788970),118284,Peru,135,PER,Americas,1,2,1990-10-14,1990-10-16,1,0,0,0,1,1,1
185603,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-10-16,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-10-15,1990-10-15,0,0,1,0,1,1,1
181263,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 16 Oct 1990 ""PERUVIAN REBELS BURN BUSES AS ANTI-GOVERNMENT VIOLENCE GROWS.",,,,police spokesman,1,Sanagorán town,La Libertad department,Sanchez Carrion Province,-7.78897,-78.14383,POINT (-78.143830 -7.788970),118284,Peru,135,PER,Americas,1,1,1990-10-16,1990-10-16,3,0,0,0,3,3,3
181916,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 18 Oct 1990 ""PERUVIAN REBELS KILL 13 POLICE, SOLDIERS IN MOTORWAY AMBUSH.",,,,police spokesman,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,1,1990-10-16,1990-10-16,13,0,0,0,13,13,13
229734,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Financial Times,1990-10-18,World News in Brief: Peru rebels kill 20""",Financial Times,1990-10-18,World News in Brief: Peru rebels kill 20,,2,Tingo María town,Huánuco department,Leoncio Prado Province,-9.29616,-75.99831,POINT (-75.998310 -9.296160),116129,Peru,135,PER,Americas,1,2,1990-10-16,1990-10-18,0,0,20,0,20,20,20
185611,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-10-19,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-10-18,1990-10-18,0,0,0,0,0,0,1
181929,1990,1,1990,1990,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,-1,"R 20 Oct 1990 ""PERUVIAN GENERAL KILLED IN AMBUSH IN COCAINE AREA"" /R 20 Oct 1990 ""PERUVIAN ARMY GENERAL WOUNDED, NOT KILLED IN AMBUSH.",,,,police spokesman,2,Tarapoto town,San Martín department,San Martín Province,-6.50139,-76.36556,POINT (-76.365560 -6.501390),119728,Peru,135,PER,Americas,1,1,1990-10-19,1990-10-19,2,0,0,0,2,2,2
185618,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-10-21,,,,police,1,Pucara village,Junín department,Huancayo Province,-12.16899,-75.14125,POINT (-75.141250 -12.168990),111810,Peru,135,PER,Americas,1,1,1990-10-19,1990-10-19,0,0,0,0,0,0,4
181917,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"The Guardian 22 Oct 1990 ""Government fails to halt cocaine guerrillas.",,,,,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-10-20,1990-10-20,2,0,0,0,2,2,2
229739,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Financial Times,1990-10-25,Four people killed in fresh wave of violence""",Financial Times,1990-10-25,Four people killed in fresh wave of violence,police,1,Huaraz town,Ancash department,Huaraz Province,-9.52779,-77.52778,POINT (-77.527780 -9.527790),115405,Peru,135,PER,Americas,1,1,1990-10-22,1990-10-22,0,0,1,0,1,1,1
181918,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"Financial Times 25 Oct 1990 ""Four people killed in fresh wave of violence",,,,,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-10-23,1990-10-23,0,1,0,0,1,1,1
229742,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Financial Times,1990-10-25,Four people killed in fresh wave of violence""",Financial Times,1990-10-25,Four people killed in fresh wave of violence,state news agency,1,Huancayo town,Junín department,Huancayo Province,-12.06513,-75.20486,POINT (-75.204860 -12.065130),111810,Peru,135,PER,Americas,1,1,1990-10-23,1990-10-23,0,0,1,0,1,1,1
181919,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,Television Peruana (Lima) 28th Oct 1990,,,,,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-10-28,1990-10-28,1,0,0,0,1,1,1
181923,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 2 Nov 1990 ""PERUVIAN REBELS KILL LEADER OF PRESIDENT FUJIMORI'S PARTY.",,,,police spokesman,1,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,1,1990-11-01,1990-11-01,1,0,1,0,2,2,2
185623,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-11-02,,,,police,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-11-02,1990-11-02,0,0,0,0,0,0,1
181924,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 5 Nov 1990 ""SUSPECTED REBELS BOMB U.S. CONSULATE, KILL POLICEMEN IN PERU.",,,,police spokesman,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1990-11-04,1990-11-04,2,0,0,0,2,2,2
181920,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,1,"""The Independent - London,1990-11-10,Armed forces clash with Maoist rebels.""",The Independent - London,1990-11-10,Armed forces clash with Maoist rebels.,police spokesman,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,1,1990-11-07,1990-11-07,4,6,0,5,15,15,15
229902,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""The New York Times,1991-01-13,Peru's New President Unable to Halt Rising Rebel Violence""",The New York Times,1991-01-13,Peru's New President Unable to Halt Rising Rebel Violence,,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,1,4,1990-11-20,1990-11-30,0,0,1,0,1,1,1
181921,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 24 Nov 1990 ""12 KILLED IN PERUVIAN GUERRILLA BATTLE.",,,,police spokesman,2,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,1,1990-11-22,1990-11-22,6,0,0,0,6,6,6
181925,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 24 Nov 1990 ""12 KILLED IN PERUVIAN GUERRILLA BATTLE.",,,,police spokesman,2,Satipo town,Junín department,Satipo Province,-11.25222,-74.63861,POINT (-74.638610 -11.252220),113251,Peru,135,PER,Americas,1,1,1990-11-22,1990-11-22,2,10,0,0,12,12,12
229897,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,2,"""The New York Times,1991-01-13,Peru's New President Unable to Halt Rising Rebel Violence"";""HRW,1997-12-01,TORTURE AND POLITICAL PERSECUTION IN PERU""",The New York Times;HRW,1991-01-13;1997-12-01,Peru's New President Unable to Halt Rising Rebel Violence;TORTURE AND POLITICAL PERSECUTION IN PERU,"NY Times, HRW report",1,Vilcahuaura village,Junín department,Concepción Province,-11.07222,-77.47444,POINT (-77.474440 -11.072220),113246,Peru,135,PER,Americas,1,1,1990-11-23,1990-11-23,0,0,1,0,1,1,1
181926,1990,1,1990,1990,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 30 Nov 1990 ""REBELS KILL BOY, SEVEN OTHER VILLAGERS IN PERUVIAN ATTACK.",,,,police spokesman,1,Huamanccacca village,Ayacucho department,Huanta Province,-12.911,-74.275,POINT (-74.275000 -12.911000),111092,Peru,135,PER,Americas,1,1,1990-11-28,1990-11-28,7,0,0,0,7,7,7
185642,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,Reuters 1990-11-30,,,,police,1,Huamanccacca village,Ayacucho department,Huanta Province,-12.911,-74.275,POINT (-74.275000 -12.911000),111092,Peru,135,PER,Americas,1,1,1990-11-28,1990-11-28,0,0,1,0,1,1,1
229912,1990,1,1990,1990,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,1,"""Lloyd's List International,1991-02-11,Mobil pledge to continue Peru drilling work DESPITE TERRORIST ATTACK.""",Lloyd's List International,1991-02-11,Mobil pledge to continue Peru drilling work DESPITE TERRORIST ATTACK.,local journalists,5,Alto Huallaga Valley,,,-8.9,-76.0,POINT (-76.000000 -8.900000),116849,Peru,135,PER,Americas,1,3,1990-12-01,1990-12-07,0,0,5,0,5,5,5
181434,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,SvD 9 June 1991 (binder),,,,senator who heads a commission on political violence,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,2,5,1991-01-01,1991-06-06,0,49,0,0,49,49,49
185723,1991,0,1991,1991,3,649,Government of Peru - Civilians,1116,Government of Peru - Civilians,21,135.0,Government of Peru,1,,Civilians,-1,Reuters,,,,National Co-ordinator on Human Rights,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,2,5,1991-01-01,1991-12-31,0,0,0,0,0,0,65
185992,1991,1,1991,1991,3,607,Sendero Luminoso - Civilians,1074,Sendero Luminoso - Civilians,750,,Sendero Luminoso,1,,Civilians,-1,"R, 1993-02-25",,,,National Co-ordinator on Human Rights,6,Peru,,,-10.0,-76.0,POINT (-76.000000 -10.000000),115409,Peru,135,PER,Americas,2,5,1991-01-01,1991-12-31,0,0,0,0,0,0,627
181787,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 3 June 1996 ""Alleged Shining Path member arrested in New York."" /R 5 Jan 1991 ""GUERRILLAS KILL SIX POLICEMEN IN PERUVIAN ATTACK.",,,,police spokesman,2,Raianllo village,Lima department,Cajatambo Province,-10.60156,-77.09489,POINT (-77.094890 -10.601560),113966,Peru,135,PER,Americas,1,1,1991-01-04,1991-01-04,6,0,0,0,6,6,6
229891,1991,1,1991,1991,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,1,"""Kitchener-Waterloo Record,1991-01-08,Hijacker killed in Peru as police storm airliner
CR 	AP""",Kitchener-Waterloo Record,1991-01-08,"Hijacker killed in Peru as police storm airliner
CR 	AP",,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1991-01-08,1991-01-08,0,1,0,0,1,1,1
181788,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 21 Jan 1991 ""PERUVIAN REBELS KILL 23 PEASANTS FOR AIDING SECURITY FORCES.",,,,Witnesses /Police spokesman,1,Carhuauran village,Ayacucho department,Huanta Province,-12.72773,-74.12502,POINT (-74.125020 -12.727730),111092,Peru,135,PER,Americas,1,1,1991-01-15,1991-01-15,23,0,0,0,23,23,23
181498,1991,1,1991,1991,1,292,Peru:Government,632,Government of Peru - MRTA,21,135.0,Government of Peru,751,,MRTA,-1,"R 11 May 1991 ""POLICEMAN KILLED, SEVEN WOUNDED IN PERU VIOLENCE.",,,,Police spokesman,1,Lima city,Lima department,Lima Province,-12.043333,-77.028333,POINT (-77.028333 -12.043333),111806,Peru,135,PER,Americas,1,1,1991-05-11,1991-05-11,1,0,0,0,1,1,1
181789,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,1,"""The Independent - London,1991-01-24,SENDERO LUMINOSO REBELS KILL 11 POLICEMEN AND 1 CIVILIAN.""",The Independent - London,1991-01-24,SENDERO LUMINOSO REBELS KILL 11 POLICEMEN AND 1 CIVILIAN.,Witnesses /Police spokesman,2,Ayacucho town,Ayacucho department,Huamanga Province,-13.15878,-74.22321,POINT (-74.223210 -13.158780),110372,Peru,135,PER,Americas,1,1,1991-01-22,1991-01-22,11,0,1,0,12,12,12
181378,1991,1,1991,1991,1,292,Peru:Government,631,Government of Peru - Sendero Luminoso,21,135.0,Government of Peru,750,,Sendero Luminoso,-1,"R 14 Feb 1991 ""PERU'S FUJIMORI, BATTLING INFLATION, NAMES ECONOMY MINISTER.",,,,,2,Chincha Alta town,Ica department,Chincha Province,-13.40985,-76.13235,POINT (-76.132350 -13.409850),110368,Peru,135,PER,Americas,1,1,1991-02-13,1991-02-13,0,9,0,0,9,9,9
